[0000449684ns] mycpu : pc = 1c057c88, inst = 00100026, reg = 06, val = 1c057c78
[0000449686ns] mycpu : pc = 1c057c8c, inst = 1566fe6b, reg = 11, val = b37f3000
[0000449696ns] mycpu : pc = 1c057c90, inst = 02afd56b, reg = 11, val = b37f2bf5
[0000449706ns] mycpu : pc = 1c057c94, inst = 00107801, reg = 01, val = 1c00f158
[0000449708ns] mycpu : pc = 1c057c98, inst = 14291831, reg = 17, val = 148c1000
[0000449710ns] mycpu : pc = 1c057c9c, inst = 028ca231, reg = 17, val = 148c1328
[0000449726ns] mycpu : pc = 1c057ca0, inst = 1566fe70, reg = 16, val = b37f3000
[0000449736ns] mycpu : pc = 1c057ca4, inst = 02afd610, reg = 16, val = b37f2bf5
[0000449738ns] mycpu : pc = 1c057ca8, inst = 5c197951, reg = 00, val = 00000000
[0000449740ns] mycpu : pc = 1c057cac, inst = 028030c6, reg = 06, val = 1c057c84
[0000449760ns] mycpu : pc = 1c057cb0, inst = 5c197170, reg = 00, val = 00000000
[0000449772ns] mycpu : pc = 1c057cb4, inst = 5c196cc5, reg = 00, val = 00000000
[0000449774ns] mycpu : pc = 1c057cb8, inst = 0010041e, reg = 30, val = 1c00f158
[0000449776ns] mycpu : pc = 1c057cbc, inst = 14ee62b0, reg = 16, val = 77315000
[0000449790ns] mycpu : pc = 1c057cc0, inst = 0298aa10, reg = 16, val = 7731562a
[0000449800ns] mycpu : pc = 1c057cc4, inst = 1561a131, reg = 17, val = b0d09000
[0000449802ns] mycpu : pc = 1c057cc8, inst = 028a3631, reg = 17, val = b0d0928d
[0000449804ns] mycpu : pc = 1c057ccc, inst = 1400000a, reg = 10, val = 00000000
[0000449816ns] mycpu : pc = 1c057cd0, inst = 1400000b, reg = 11, val = 00000000
[0000449830ns] mycpu : pc = 1c057cd4, inst = 54001800, reg = 01, val = 1c057cd8
[0000449850ns] mycpu : pc = 1c057cec, inst = 00100024, reg = 04, val = 1c057cd8
[0000449866ns] mycpu : pc = 1c057cf0, inst = 57ffebff, reg = 01, val = 1c057cf4
[0000449882ns] mycpu : pc = 1c057cd8, inst = 00100025, reg = 05, val = 1c057cf4
[0000449884ns] mycpu : pc = 1c057cdc, inst = 14ee62aa, reg = 10, val = 77315000
[0000449886ns] mycpu : pc = 1c057ce0, inst = 0298a94a, reg = 10, val = 7731562a
[0000449888ns] mycpu : pc = 1c057ce4, inst = 54001400, reg = 01, val = 1c057ce8
[0000449892ns] mycpu : pc = 1c057cf8, inst = 00100026, reg = 06, val = 1c057ce8
[0000449894ns] mycpu : pc = 1c057cfc, inst = 1561a12b, reg = 11, val = b0d09000
[0000449908ns] mycpu : pc = 1c057d00, inst = 028a356b, reg = 11, val = b0d0928d
[0000449930ns] mycpu : pc = 1c057d04, inst = 00107801, reg = 01, val = 1c00f158
[0000449932ns] mycpu : pc = 1c057d08, inst = 14ee62b1, reg = 17, val = 77315000
[0000449934ns] mycpu : pc = 1c057d0c, inst = 0298aa31, reg = 17, val = 7731562a
[0000449946ns] mycpu : pc = 1c057d10, inst = 1561a130, reg = 16, val = b0d09000
[0000449966ns] mycpu : pc = 1c057d14, inst = 028a3610, reg = 16, val = b0d0928d
[0000449968ns] mycpu : pc = 1c057d18, inst = 5c190951, reg = 00, val = 00000000
[0000449970ns] mycpu : pc = 1c057d1c, inst = 028030c6, reg = 06, val = 1c057cf4
[0000449984ns] mycpu : pc = 1c057d20, inst = 5c190170, reg = 00, val = 00000000
[0000450006ns] mycpu : pc = 1c057d24, inst = 5c18fcc5, reg = 00, val = 00000000
[0000450008ns] mycpu : pc = 1c057d28, inst = 0010041e, reg = 30, val = 1c00f158
[0000450010ns] mycpu : pc = 1c057d2c, inst = 15d08d50, reg = 16, val = e846a000
[0000450024ns] mycpu : pc = 1c057d30, inst = 02a9e210, reg = 16, val = e8469a78
[0000450036ns] mycpu : pc = 1c057d34, inst = 15e3c871, reg = 17, val = f1e43000
[0000450038ns] mycpu : pc = 1c057d38, inst = 02b30231, reg = 17, val = f1e42cc0
[0000450040ns] mycpu : pc = 1c057d3c, inst = 1400000a, reg = 10, val = 00000000
[0000450050ns] mycpu : pc = 1c057d40, inst = 1400000b, reg = 11, val = 00000000
[0000450060ns] mycpu : pc = 1c057d44, inst = 54001800, reg = 01, val = 1c057d48
[0000450080ns] mycpu : pc = 1c057d5c, inst = 00100024, reg = 04, val = 1c057d48
[0000450092ns] mycpu : pc = 1c057d60, inst = 57ffebff, reg = 01, val = 1c057d64
[0000450108ns] mycpu : pc = 1c057d48, inst = 00100025, reg = 05, val = 1c057d64
[0000450110ns] mycpu : pc = 1c057d4c, inst = 15d08d4a, reg = 10, val = e846a000
[0000450112ns] mycpu : pc = 1c057d50, inst = 02a9e14a, reg = 10, val = e8469a78
[0000450114ns] mycpu : pc = 1c057d54, inst = 54001400, reg = 01, val = 1c057d58
[0000450118ns] mycpu : pc = 1c057d68, inst = 00100026, reg = 06, val = 1c057d58
[0000450120ns] mycpu : pc = 1c057d6c, inst = 15e3c86b, reg = 11, val = f1e43000
[0000450134ns] mycpu : pc = 1c057d70, inst = 02b3016b, reg = 11, val = f1e42cc0
[0000450154ns] mycpu : pc = 1c057d74, inst = 00107801, reg = 01, val = 1c00f158
[0000450156ns] mycpu : pc = 1c057d78, inst = 15d08d51, reg = 17, val = e846a000
[0000450158ns] mycpu : pc = 1c057d7c, inst = 02a9e231, reg = 17, val = e8469a78
[0000450170ns] mycpu : pc = 1c057d80, inst = 15e3c870, reg = 16, val = f1e43000
[0000450182ns] mycpu : pc = 1c057d84, inst = 02b30210, reg = 16, val = f1e42cc0
[0000450184ns] mycpu : pc = 1c057d88, inst = 5c189951, reg = 00, val = 00000000
[0000450186ns] mycpu : pc = 1c057d8c, inst = 028030c6, reg = 06, val = 1c057d64
[0000450196ns] mycpu : pc = 1c057d90, inst = 5c189170, reg = 00, val = 00000000
[0000450210ns] mycpu : pc = 1c057d94, inst = 5c188cc5, reg = 00, val = 00000000
[0000450212ns] mycpu : pc = 1c057d98, inst = 0010041e, reg = 30, val = 1c00f158
[0000450214ns] mycpu : pc = 1c057d9c, inst = 150e5f10, reg = 16, val = 872f8000
[0000450240ns] mycpu : pc = 1c057da0, inst = 028fa210, reg = 16, val = 872f83e8
[0000450256ns] mycpu : pc = 1c057da4, inst = 153ca4d1, reg = 17, val = 9e526000
[0000450258ns] mycpu : pc = 1c057da8, inst = 02bf8231, reg = 17, val = 9e525fe0
[0000450260ns] mycpu : pc = 1c057dac, inst = 1400000a, reg = 10, val = 00000000
[0000450276ns] mycpu : pc = 1c057db0, inst = 1400000b, reg = 11, val = 00000000
[0000450294ns] mycpu : pc = 1c057db4, inst = 54001800, reg = 01, val = 1c057db8
[0000450324ns] mycpu : pc = 1c057dcc, inst = 00100024, reg = 04, val = 1c057db8
[0000450340ns] mycpu : pc = 1c057dd0, inst = 57ffebff, reg = 01, val = 1c057dd4
[0000450352ns] mycpu : pc = 1c057db8, inst = 00100025, reg = 05, val = 1c057dd4
[0000450354ns] mycpu : pc = 1c057dbc, inst = 150e5f0a, reg = 10, val = 872f8000
[0000450356ns] mycpu : pc = 1c057dc0, inst = 028fa14a, reg = 10, val = 872f83e8
[0000450358ns] mycpu : pc = 1c057dc4, inst = 54001400, reg = 01, val = 1c057dc8
[0000450362ns] mycpu : pc = 1c057dd8, inst = 00100026, reg = 06, val = 1c057dc8
[0000450364ns] mycpu : pc = 1c057ddc, inst = 153ca4cb, reg = 11, val = 9e526000
[0000450378ns] mycpu : pc = 1c057de0, inst = 02bf816b, reg = 11, val = 9e525fe0
[0000450394ns] mycpu : pc = 1c057de4, inst = 00107801, reg = 01, val = 1c00f158
[0000450396ns] mycpu : pc = 1c057de8, inst = 150e5f11, reg = 17, val = 872f8000
[0000450398ns] mycpu : pc = 1c057dec, inst = 028fa231, reg = 17, val = 872f83e8
[0000450420ns] mycpu : pc = 1c057df0, inst = 153ca4d0, reg = 16, val = 9e526000
[0000450442ns] mycpu : pc = 1c057df4, inst = 02bf8210, reg = 16, val = 9e525fe0
[0000450444ns] mycpu : pc = 1c057df8, inst = 5c182951, reg = 00, val = 00000000
[0000450446ns] mycpu : pc = 1c057dfc, inst = 028030c6, reg = 06, val = 1c057dd4
[0000450460ns] mycpu : pc = 1c057e00, inst = 5c182170, reg = 00, val = 00000000
[0000450474ns] mycpu : pc = 1c057e04, inst = 5c181cc5, reg = 00, val = 00000000
[0000450476ns] mycpu : pc = 1c057e08, inst = 0010041e, reg = 30, val = 1c00f158
[0000450478ns] mycpu : pc = 1c057e0c, inst = 159422b0, reg = 16, val = ca115000
[0000450494ns] mycpu : pc = 1c057e10, inst = 02b1fe10, reg = 16, val = ca114c7f
[0000450520ns] mycpu : pc = 1c057e14, inst = 15a2c291, reg = 17, val = d1614000
[0000450522ns] mycpu : pc = 1c057e18, inst = 02b85231, reg = 17, val = d1613e14
[0000450524ns] mycpu : pc = 1c057e1c, inst = 1400000a, reg = 10, val = 00000000
[0000450536ns] mycpu : pc = 1c057e20, inst = 1400000b, reg = 11, val = 00000000
[0000450558ns] mycpu : pc = 1c057e24, inst = 54001800, reg = 01, val = 1c057e28
[0000450586ns] mycpu : pc = 1c057e3c, inst = 00100024, reg = 04, val = 1c057e28
[0000450600ns] mycpu : pc = 1c057e40, inst = 57ffebff, reg = 01, val = 1c057e44
[0000450620ns] mycpu : pc = 1c057e28, inst = 00100025, reg = 05, val = 1c057e44
[0000450622ns] mycpu : pc = 1c057e2c, inst = 159422aa, reg = 10, val = ca115000
[0000450624ns] mycpu : pc = 1c057e30, inst = 02b1fd4a, reg = 10, val = ca114c7f
[0000450626ns] mycpu : pc = 1c057e34, inst = 54001400, reg = 01, val = 1c057e38
[0000450630ns] mycpu : pc = 1c057e48, inst = 00100026, reg = 06, val = 1c057e38
[0000450632ns] mycpu : pc = 1c057e4c, inst = 15a2c28b, reg = 11, val = d1614000
[0000450648ns] mycpu : pc = 1c057e50, inst = 02b8516b, reg = 11, val = d1613e14
[0000450676ns] mycpu : pc = 1c057e54, inst = 00107801, reg = 01, val = 1c00f158
[0000450678ns] mycpu : pc = 1c057e58, inst = 159422b1, reg = 17, val = ca115000
[0000450680ns] mycpu : pc = 1c057e5c, inst = 02b1fe31, reg = 17, val = ca114c7f
[0000450694ns] mycpu : pc = 1c057e60, inst = 15a2c290, reg = 16, val = d1614000
[0000450714ns] mycpu : pc = 1c057e64, inst = 02b85210, reg = 16, val = d1613e14
[0000450716ns] mycpu : pc = 1c057e68, inst = 5c17b951, reg = 00, val = 00000000
[0000450718ns] mycpu : pc = 1c057e6c, inst = 028030c6, reg = 06, val = 1c057e44
[0000450730ns] mycpu : pc = 1c057e70, inst = 5c17b170, reg = 00, val = 00000000
[0000450744ns] mycpu : pc = 1c057e74, inst = 5c17acc5, reg = 00, val = 00000000
[0000450746ns] mycpu : pc = 1c057e78, inst = 0010041e, reg = 30, val = 1c00f158
[0000450748ns] mycpu : pc = 1c057e7c, inst = 143eee50, reg = 16, val = 1f772000
[0000450764ns] mycpu : pc = 1c057e80, inst = 02b10210, reg = 16, val = 1f771c40
[0000450786ns] mycpu : pc = 1c057e84, inst = 14b82631, reg = 17, val = 5c131000
[0000450788ns] mycpu : pc = 1c057e88, inst = 02959231, reg = 17, val = 5c131564
[0000450790ns] mycpu : pc = 1c057e8c, inst = 1400000a, reg = 10, val = 00000000
[0000450804ns] mycpu : pc = 1c057e90, inst = 1400000b, reg = 11, val = 00000000
[0000450818ns] mycpu : pc = 1c057e94, inst = 54001800, reg = 01, val = 1c057e98
[0000450840ns] mycpu : pc = 1c057eac, inst = 00100024, reg = 04, val = 1c057e98
[0000450854ns] mycpu : pc = 1c057eb0, inst = 57ffebff, reg = 01, val = 1c057eb4
[0000450874ns] mycpu : pc = 1c057e98, inst = 00100025, reg = 05, val = 1c057eb4
[0000450876ns] mycpu : pc = 1c057e9c, inst = 143eee4a, reg = 10, val = 1f772000
[0000450878ns] mycpu : pc = 1c057ea0, inst = 02b1014a, reg = 10, val = 1f771c40
[0000450880ns] mycpu : pc = 1c057ea4, inst = 54001400, reg = 01, val = 1c057ea8
[0000450884ns] mycpu : pc = 1c057eb8, inst = 00100026, reg = 06, val = 1c057ea8
[0000450886ns] mycpu : pc = 1c057ebc, inst = 14b8262b, reg = 11, val = 5c131000
[0000450900ns] mycpu : pc = 1c057ec0, inst = 0295916b, reg = 11, val = 5c131564
[0000450914ns] mycpu : pc = 1c057ec4, inst = 00107801, reg = 01, val = 1c00f158
[0000450916ns] mycpu : pc = 1c057ec8, inst = 143eee51, reg = 17, val = 1f772000
[0000450918ns] mycpu : pc = 1c057ecc, inst = 02b10231, reg = 17, val = 1f771c40
[0000450928ns] mycpu : pc = 1c057ed0, inst = 14b82630, reg = 16, val = 5c131000
[0000450942ns] mycpu : pc = 1c057ed4, inst = 02959210, reg = 16, val = 5c131564
[0000450944ns] mycpu : pc = 1c057ed8, inst = 5c174951, reg = 00, val = 00000000
[0000450946ns] mycpu : pc = 1c057edc, inst = 028030c6, reg = 06, val = 1c057eb4
[0000450956ns] mycpu : pc = 1c057ee0, inst = 5c174170, reg = 00, val = 00000000
[0000450982ns] mycpu : pc = 1c057ee4, inst = 5c173cc5, reg = 00, val = 00000000
[0000450984ns] mycpu : pc = 1c057ee8, inst = 0010041e, reg = 30, val = 1c00f158
[0000450986ns] mycpu : pc = 1c057eec, inst = 14b31270, reg = 16, val = 59893000
[0000451000ns] mycpu : pc = 1c057ef0, inst = 02b79210, reg = 16, val = 59892de4
[0000451018ns] mycpu : pc = 1c057ef4, inst = 14f89ad1, reg = 17, val = 7c4d6000
[0000451020ns] mycpu : pc = 1c057ef8, inst = 02890631, reg = 17, val = 7c4d6241
[0000451022ns] mycpu : pc = 1c057efc, inst = 1400000a, reg = 10, val = 00000000
[0000451032ns] mycpu : pc = 1c057f00, inst = 1400000b, reg = 11, val = 00000000
[0000451050ns] mycpu : pc = 1c057f04, inst = 54001800, reg = 01, val = 1c057f08
[0000451070ns] mycpu : pc = 1c057f1c, inst = 00100024, reg = 04, val = 1c057f08
[0000451088ns] mycpu : pc = 1c057f20, inst = 57ffebff, reg = 01, val = 1c057f24
[0000451106ns] mycpu : pc = 1c057f08, inst = 00100025, reg = 05, val = 1c057f24
[0000451108ns] mycpu : pc = 1c057f0c, inst = 14b3126a, reg = 10, val = 59893000
[0000451110ns] mycpu : pc = 1c057f10, inst = 02b7914a, reg = 10, val = 59892de4
[0000451112ns] mycpu : pc = 1c057f14, inst = 54001400, reg = 01, val = 1c057f18
[0000451116ns] mycpu : pc = 1c057f28, inst = 00100026, reg = 06, val = 1c057f18
[0000451118ns] mycpu : pc = 1c057f2c, inst = 14f89acb, reg = 11, val = 7c4d6000
[0000451128ns] mycpu : pc = 1c057f30, inst = 0289056b, reg = 11, val = 7c4d6241
[0000451138ns] mycpu : pc = 1c057f34, inst = 00107801, reg = 01, val = 1c00f158
[0000451140ns] mycpu : pc = 1c057f38, inst = 14b31271, reg = 17, val = 59893000
[0000451142ns] mycpu : pc = 1c057f3c, inst = 02b79231, reg = 17, val = 59892de4
[0000451156ns] mycpu : pc = 1c057f40, inst = 14f89ad0, reg = 16, val = 7c4d6000
[0000451166ns] mycpu : pc = 1c057f44, inst = 02890610, reg = 16, val = 7c4d6241
[0000451168ns] mycpu : pc = 1c057f48, inst = 5c16d951, reg = 00, val = 00000000
[0000451170ns] mycpu : pc = 1c057f4c, inst = 028030c6, reg = 06, val = 1c057f24
[0000451182ns] mycpu : pc = 1c057f50, inst = 5c16d170, reg = 00, val = 00000000
[0000451194ns] mycpu : pc = 1c057f54, inst = 5c16ccc5, reg = 00, val = 00000000
[0000451196ns] mycpu : pc = 1c057f58, inst = 0010041e, reg = 30, val = 1c00f158
[0000451198ns] mycpu : pc = 1c057f5c, inst = 14ec4030, reg = 16, val = 76201000
[0000451208ns] mycpu : pc = 1c057f60, inst = 02939610, reg = 16, val = 762014e5
[0000451218ns] mycpu : pc = 1c057f64, inst = 156e91f1, reg = 17, val = b748f000
[0000451220ns] mycpu : pc = 1c057f68, inst = 02b7c231, reg = 17, val = b748edf0
[0000451222ns] mycpu : pc = 1c057f6c, inst = 1400000a, reg = 10, val = 00000000
[0000451236ns] mycpu : pc = 1c057f70, inst = 1400000b, reg = 11, val = 00000000
[0000451252ns] mycpu : pc = 1c057f74, inst = 54001800, reg = 01, val = 1c057f78
[0000451274ns] mycpu : pc = 1c057f8c, inst = 00100024, reg = 04, val = 1c057f78
[0000451286ns] mycpu : pc = 1c057f90, inst = 57ffebff, reg = 01, val = 1c057f94
[0000451304ns] mycpu : pc = 1c057f78, inst = 00100025, reg = 05, val = 1c057f94
[0000451306ns] mycpu : pc = 1c057f7c, inst = 14ec402a, reg = 10, val = 76201000
[0000451308ns] mycpu : pc = 1c057f80, inst = 0293954a, reg = 10, val = 762014e5
[0000451310ns] mycpu : pc = 1c057f84, inst = 54001400, reg = 01, val = 1c057f88
[0000451314ns] mycpu : pc = 1c057f98, inst = 00100026, reg = 06, val = 1c057f88
[0000451316ns] mycpu : pc = 1c057f9c, inst = 156e91eb, reg = 11, val = b748f000
[0000451336ns] mycpu : pc = 1c057fa0, inst = 02b7c16b, reg = 11, val = b748edf0
[0000451350ns] mycpu : pc = 1c057fa4, inst = 00107801, reg = 01, val = 1c00f158
[0000451352ns] mycpu : pc = 1c057fa8, inst = 14ec4031, reg = 17, val = 76201000
[0000451354ns] mycpu : pc = 1c057fac, inst = 02939631, reg = 17, val = 762014e5
[0000451366ns] mycpu : pc = 1c057fb0, inst = 156e91f0, reg = 16, val = b748f000
[0000451380ns] mycpu : pc = 1c057fb4, inst = 02b7c210, reg = 16, val = b748edf0
[0000451382ns] mycpu : pc = 1c057fb8, inst = 5c166951, reg = 00, val = 00000000
[0000451384ns] mycpu : pc = 1c057fbc, inst = 028030c6, reg = 06, val = 1c057f94
[0000451398ns] mycpu : pc = 1c057fc0, inst = 5c166170, reg = 00, val = 00000000
[0000451438ns] mycpu : pc = 1c057fc4, inst = 5c165cc5, reg = 00, val = 00000000
[0000451440ns] mycpu : pc = 1c057fc8, inst = 0010041e, reg = 30, val = 1c00f158
[0000451442ns] mycpu : pc = 1c057fcc, inst = 140c6150, reg = 16, val = 0630a000
[0000451454ns] mycpu : pc = 1c057fd0, inst = 02966210, reg = 16, val = 0630a598
[0000451472ns] mycpu : pc = 1c057fd4, inst = 157e9f91, reg = 17, val = bf4fc000
[0000451474ns] mycpu : pc = 1c057fd8, inst = 02968231, reg = 17, val = bf4fc5a0
[0000451476ns] mycpu : pc = 1c057fdc, inst = 1400000a, reg = 10, val = 00000000
[0000451494ns] mycpu : pc = 1c057fe0, inst = 1400000b, reg = 11, val = 00000000
[0000451514ns] mycpu : pc = 1c057fe4, inst = 54001800, reg = 01, val = 1c057fe8
[0000451542ns] mycpu : pc = 1c057ffc, inst = 00100024, reg = 04, val = 1c057fe8
[0000451554ns] mycpu : pc = 1c058000, inst = 57ffebff, reg = 01, val = 1c058004
[0000451568ns] mycpu : pc = 1c057fe8, inst = 00100025, reg = 05, val = 1c058004
[0000451570ns] mycpu : pc = 1c057fec, inst = 140c614a, reg = 10, val = 0630a000
[0000451572ns] mycpu : pc = 1c057ff0, inst = 0296614a, reg = 10, val = 0630a598
[0000451574ns] mycpu : pc = 1c057ff4, inst = 54001400, reg = 01, val = 1c057ff8
[0000451578ns] mycpu : pc = 1c058008, inst = 00100026, reg = 06, val = 1c057ff8
[0000451580ns] mycpu : pc = 1c05800c, inst = 157e9f8b, reg = 11, val = bf4fc000
[0000451598ns] mycpu : pc = 1c058010, inst = 0296816b, reg = 11, val = bf4fc5a0
[0000451616ns] mycpu : pc = 1c058014, inst = 00107801, reg = 01, val = 1c00f158
[0000451618ns] mycpu : pc = 1c058018, inst = 140c6151, reg = 17, val = 0630a000
[0000451620ns] mycpu : pc = 1c05801c, inst = 02966231, reg = 17, val = 0630a598
[0000451642ns] mycpu : pc = 1c058020, inst = 157e9f90, reg = 16, val = bf4fc000
[0000451660ns] mycpu : pc = 1c058024, inst = 02968210, reg = 16, val = bf4fc5a0
[0000451662ns] mycpu : pc = 1c058028, inst = 5c15f951, reg = 00, val = 00000000
[0000451664ns] mycpu : pc = 1c05802c, inst = 028030c6, reg = 06, val = 1c058004
[0000451678ns] mycpu : pc = 1c058030, inst = 5c15f170, reg = 00, val = 00000000
[0000451692ns] mycpu : pc = 1c058034, inst = 5c15ecc5, reg = 00, val = 00000000
[0000451694ns] mycpu : pc = 1c058038, inst = 0010041e, reg = 30, val = 1c00f158
[0000451696ns] mycpu : pc = 1c05803c, inst = 147a81f0, reg = 16, val = 3d40f000
[0000451706ns] mycpu : pc = 1c058040, inst = 02bf0210, reg = 16, val = 3d40efc0
[0000451716ns] mycpu : pc = 1c058044, inst = 15dbf611, reg = 17, val = edfb0000
[0000451718ns] mycpu : pc = 1c058048, inst = 02962231, reg = 17, val = edfb0588
[0000451720ns] mycpu : pc = 1c05804c, inst = 1400000a, reg = 10, val = 00000000
[0000451730ns] mycpu : pc = 1c058050, inst = 1400000b, reg = 11, val = 00000000
[0000451742ns] mycpu : pc = 1c058054, inst = 54001800, reg = 01, val = 1c058058
[0000451770ns] mycpu : pc = 1c05806c, inst = 00100024, reg = 04, val = 1c058058
[0000451786ns] mycpu : pc = 1c058070, inst = 57ffebff, reg = 01, val = 1c058074
[0000451802ns] mycpu : pc = 1c058058, inst = 00100025, reg = 05, val = 1c058074
[0000451804ns] mycpu : pc = 1c05805c, inst = 147a81ea, reg = 10, val = 3d40f000
[0000451806ns] mycpu : pc = 1c058060, inst = 02bf014a, reg = 10, val = 3d40efc0
[0000451808ns] mycpu : pc = 1c058064, inst = 54001400, reg = 01, val = 1c058068
[0000451812ns] mycpu : pc = 1c058078, inst = 00100026, reg = 06, val = 1c058068
[0000451814ns] mycpu : pc = 1c05807c, inst = 15dbf60b, reg = 11, val = edfb0000
[0000451826ns] mycpu : pc = 1c058080, inst = 0296216b, reg = 11, val = edfb0588
[0000451838ns] mycpu : pc = 1c058084, inst = 00107801, reg = 01, val = 1c00f158
[0000451840ns] mycpu : pc = 1c058088, inst = 147a81f1, reg = 17, val = 3d40f000
[0000451842ns] mycpu : pc = 1c05808c, inst = 02bf0231, reg = 17, val = 3d40efc0
[0000451852ns] mycpu : pc = 1c058090, inst = 15dbf610, reg = 16, val = edfb0000
[0000451872ns] mycpu : pc = 1c058094, inst = 02962210, reg = 16, val = edfb0588
[0000451874ns] mycpu : pc = 1c058098, inst = 5c158951, reg = 00, val = 00000000
[0000451876ns] mycpu : pc = 1c05809c, inst = 028030c6, reg = 06, val = 1c058074
[0000451894ns] mycpu : pc = 1c0580a0, inst = 5c158170, reg = 00, val = 00000000
[0000451906ns] mycpu : pc = 1c0580a4, inst = 5c157cc5, reg = 00, val = 00000000
[0000451908ns] mycpu : pc = 1c0580a8, inst = 0010041e, reg = 30, val = 1c00f158
[0000451910ns] mycpu : pc = 1c0580ac, inst = 15e6da30, reg = 16, val = f36d1000
[0000451922ns] mycpu : pc = 1c0580b0, inst = 0298e210, reg = 16, val = f36d1638
[0000451936ns] mycpu : pc = 1c0580b4, inst = 14096911, reg = 17, val = 04b48000
[0000451938ns] mycpu : pc = 1c0580b8, inst = 02930231, reg = 17, val = 04b484c0
[0000451940ns] mycpu : pc = 1c0580bc, inst = 1400000a, reg = 10, val = 00000000
[0000451954ns] mycpu : pc = 1c0580c0, inst = 1400000b, reg = 11, val = 00000000
[0000451966ns] mycpu : pc = 1c0580c4, inst = 54001800, reg = 01, val = 1c0580c8
[0000451988ns] mycpu : pc = 1c0580dc, inst = 00100024, reg = 04, val = 1c0580c8
[0000452000ns] mycpu : pc = 1c0580e0, inst = 57ffebff, reg = 01, val = 1c0580e4
[0000452026ns] mycpu : pc = 1c0580c8, inst = 00100025, reg = 05, val = 1c0580e4
[0000452028ns] mycpu : pc = 1c0580cc, inst = 15e6da2a, reg = 10, val = f36d1000
[0000452030ns] mycpu : pc = 1c0580d0, inst = 0298e14a, reg = 10, val = f36d1638
[0000452032ns] mycpu : pc = 1c0580d4, inst = 54001400, reg = 01, val = 1c0580d8
[0000452036ns] mycpu : pc = 1c0580e8, inst = 00100026, reg = 06, val = 1c0580d8
[0000452038ns] mycpu : pc = 1c0580ec, inst = 1409690b, reg = 11, val = 04b48000
[0000452052ns] mycpu : pc = 1c0580f0, inst = 0293016b, reg = 11, val = 04b484c0
[0000452064ns] mycpu : pc = 1c0580f4, inst = 00107801, reg = 01, val = 1c00f158
[0000452066ns] mycpu : pc = 1c0580f8, inst = 15e6da31, reg = 17, val = f36d1000
[0000452068ns] mycpu : pc = 1c0580fc, inst = 0298e231, reg = 17, val = f36d1638
[0000452080ns] mycpu : pc = 1c058100, inst = 14096910, reg = 16, val = 04b48000
[0000452100ns] mycpu : pc = 1c058104, inst = 02930210, reg = 16, val = 04b484c0
[0000452102ns] mycpu : pc = 1c058108, inst = 5c151951, reg = 00, val = 00000000
[0000452104ns] mycpu : pc = 1c05810c, inst = 028030c6, reg = 06, val = 1c0580e4
[0000452118ns] mycpu : pc = 1c058110, inst = 5c151170, reg = 00, val = 00000000
[0000452134ns] mycpu : pc = 1c058114, inst = 5c150cc5, reg = 00, val = 00000000
[0000452136ns] mycpu : pc = 1c058118, inst = 0010041e, reg = 30, val = 1c00f158
[0000452138ns] mycpu : pc = 1c05811c, inst = 155e20d0, reg = 16, val = af106000
[0000452150ns] mycpu : pc = 1c058120, inst = 02b7f210, reg = 16, val = af105dfc
[0000452174ns] mycpu : pc = 1c058124, inst = 154f7471, reg = 17, val = a7ba3000
[0000452176ns] mycpu : pc = 1c058128, inst = 02ad7231, reg = 17, val = a7ba2b5c
[0000452178ns] mycpu : pc = 1c05812c, inst = 1400000a, reg = 10, val = 00000000
[0000452192ns] mycpu : pc = 1c058130, inst = 1400000b, reg = 11, val = 00000000
[0000452206ns] mycpu : pc = 1c058134, inst = 54001800, reg = 01, val = 1c058138
[0000452232ns] mycpu : pc = 1c05814c, inst = 00100024, reg = 04, val = 1c058138
[0000452244ns] mycpu : pc = 1c058150, inst = 57ffebff, reg = 01, val = 1c058154
[0000452258ns] mycpu : pc = 1c058138, inst = 00100025, reg = 05, val = 1c058154
[0000452260ns] mycpu : pc = 1c05813c, inst = 155e20ca, reg = 10, val = af106000
[0000452262ns] mycpu : pc = 1c058140, inst = 02b7f14a, reg = 10, val = af105dfc
[0000452264ns] mycpu : pc = 1c058144, inst = 54001400, reg = 01, val = 1c058148
[0000452268ns] mycpu : pc = 1c058158, inst = 00100026, reg = 06, val = 1c058148
[0000452270ns] mycpu : pc = 1c05815c, inst = 154f746b, reg = 11, val = a7ba3000
[0000452284ns] mycpu : pc = 1c058160, inst = 02ad716b, reg = 11, val = a7ba2b5c
[0000452298ns] mycpu : pc = 1c058164, inst = 00107801, reg = 01, val = 1c00f158
[0000452300ns] mycpu : pc = 1c058168, inst = 155e20d1, reg = 17, val = af106000
[0000452302ns] mycpu : pc = 1c05816c, inst = 02b7f231, reg = 17, val = af105dfc
[0000452320ns] mycpu : pc = 1c058170, inst = 154f7470, reg = 16, val = a7ba3000
[0000452336ns] mycpu : pc = 1c058174, inst = 02ad7210, reg = 16, val = a7ba2b5c
[0000452338ns] mycpu : pc = 1c058178, inst = 5c14a951, reg = 00, val = 00000000
[0000452340ns] mycpu : pc = 1c05817c, inst = 028030c6, reg = 06, val = 1c058154
[0000452350ns] mycpu : pc = 1c058180, inst = 5c14a170, reg = 00, val = 00000000
[0000452360ns] mycpu : pc = 1c058184, inst = 5c149cc5, reg = 00, val = 00000000
[0000452362ns] mycpu : pc = 1c058188, inst = 0010041e, reg = 30, val = 1c00f158
